Time,Prey,Predators,Food,Prey_Births,Predator_Births,Prey_Avg_Energy,Predator_Avg_Energy
368,31,6,30,0,0,84.60483870967835,121.95999999999863
369,31,6,30,0,0,84.55483870967835,121.87999999999863
370,31,6,30,0,0,84.50483870967835,121.7999999999986
371,31,6,30,0,0,84.45483870967836,121.7199999999986
372,31,6,30,0,0,84.40483870967834,121.63999999999861
373,31,6,30,0,0,84.35483870967836,121.5599999999986
374,31,6,30,0,0,84.30483870967835,121.47999999999858
375,31,6,30,0,0,84.25483870967837,121.39999999999857
376,31,6,30,0,0,84.20483870967837,121.31999999999857
377,31,6,30,0,0,84.15483870967836,121.23999999999857
378,31,6,30,0,0,84.10483870967838,121.15999999999855
379,31,6,30,0,0,84.05483870967836,121.07999999999855
380,31,6,30,0,0,84.00483870967838,120.99999999999854
381,31,6,30,0,0,83.95483870967838,120.91999999999854
382,31,6,30,0,0,83.90483870967837,120.83999999999851
383,31,6,30,0,0,83.85483870967839,120.75999999999851
384,31,6,30,0,0,83.80483870967838,120.67999999999851
385,31,6,30,0,0,83.7548387096784,120.5999999999985
386,31,6,30,0,0,83.7048387096784,120.51999999999849
387,31,6,30,0,0,83.65483870967839,120.43999999999848
388,31,6,30,0,0,83.6048387096784,120.35999999999848
389,31,6,30,0,0,83.55483870967839,120.27999999999848
390,31,6,30,0,0,83.50483870967841,120.19999999999845
391,31,6,30,0,0,83.45483870967841,120.11999999999846
392,31,6,30,0,0,83.4048387096784,120.03999999999844
393,31,6,30,0,0,83.35483870967842,119.95999999999844
394,31,6,30,0,0,83.3048387096784,119.87999999999842
395,31,6,30,0,0,83.25483870967842,119.79999999999842
396,31,6,30,0,0,83.20483870967843,119.71999999999842
397,31,6,30,0,0,83.15483870967843,119.63999999999841
398,31,6,30,0,0,83.10483870967843,119.5599999999984
399,31,6,30,0,0,83.05483870967842,119.47999999999838
400,31,6,31,0,0,83.00483870967844,119.39999999999839
401,31,6,31,0,0,82.95483870967843,119.31999999999839
402,31,6,31,0,0,82.90483870967844,119.23999999999836
403,31,6,31,0,0,82.85483870967845,119.15999999999836
404,31,6,31,0,0,82.80483870967844,119.07999999999835
405,31,6,31,0,0,82.75483870967845,118.99999999999835
406,31,6,31,0,0,82.70483870967844,118.91999999999832
407,31,6,31,0,0,82.65483870967846,118.83999999999833
408,31,6,31,0,0,82.60483870967846,118.75999999999833
409,31,6,31,0,0,82.55483870967845,118.67999999999832
410,31,6,31,0,0,82.50483870967847,118.5999999999983
411,31,6,31,0,0,82.45483870967846,118.51999999999829
412,31,6,31,0,0,82.40483870967847,118.43999999999829
413,31,6,31,0,0,82.35483870967848,118.3599999999983
414,31,6,31,0,0,82.30483870967846,118.27999999999827
415,31,6,31,0,0,82.25483870967848,118.19999999999827
416,31,6,29,0,0,84.78548387096879,118.11999999999826
417,32,6,28,1,0,85.36875000000103,118.03999999999826
418,32,6,27,0,0,86.56875000000103,117.95999999999823
419,32,6,27,0,0,86.51875000000103,117.87999999999823
420,32,6,27,0,0,86.46875000000104,117.79999999999824
421,32,6,27,0,0,86.41875000000104,117.71999999999822
422,32,6,27,0,0,86.36875000000104,117.63999999999821
423,32,6,27,0,0,86.31875000000105,117.5599999999982
424,32,6,27,0,0,86.26875000000105,117.4799999999982
425,32,6,27,0,0,86.21875000000105,117.3999999999982
426,32,6,27,0,0,86.16875000000105,117.31999999999817
427,32,6,27,0,0,86.11875000000106,117.23999999999818
428,32,6,27,0,0,86.06875000000106,117.15999999999816
429,32,6,27,0,0,86.01875000000106,117.07999999999817
430,32,6,27,0,0,85.96875000000107,116.99999999999814
431,32,6,27,0,0,85.91875000000107,116.91999999999814
432,32,6,27,0,0,85.86875000000107,116.83999999999814
433,32,6,27,0,0,85.81875000000107,116.75999999999813
434,32,6,27,0,0,85.76875000000108,116.67999999999812
435,32,6,26,0,0,86.96875000000108,116.5999999999981
436,33,6,26,1,0,86.2545454545465,116.5199999999981
437,33,6,26,0,0,86.2045454545465,116.43999999999811
438,33,6,26,0,0,86.15454545454651,116.35999999999808
439,33,6,26,0,0,86.10454545454651,116.27999999999808
440,33,6,27,0,0,86.05454545454653,116.19999999999807
441,33,6,27,0,0,86.00454545454652,116.11999999999807
442,33,6,27,0,0,85.95454545454652,116.03999999999805
443,33,6,26,0,0,87.11666666666774,115.95999999999805
444,33,6,26,0,0,87.06666666666774,115.87999999999805
445,33,6,26,0,0,87.01666666666775,115.79999999999804
446,33,6,26,0,0,86.96666666666775,115.71999999999802
447,33,6,26,0,0,86.91666666666774,115.63999999999801
448,33,6,25,0,0,88.07878787878896,115.55999999999801
449,33,6,25,0,0,88.02878787878896,115.47999999999801
450,33,6,25,0,0,87.97878787878898,115.39999999999799
451,33,6,25,0,0,87.92878787878897,115.31999999999799
452,33,6,25,0,0,87.87878787878898,115.23999999999798
453,33,6,25,0,0,87.82878787878897,115.15999999999798
454,33,6,25,0,0,87.77878787878898,115.07999999999795
455,33,6,25,0,0,87.72878787878899,114.99999999999795
456,33,6,25,0,0,87.67878787878898,114.91999999999796
457,33,6,25,0,0,87.628787878789,114.83999999999794
458,33,6,25,0,0,87.57878787878899,114.75999999999793
459,33,6,25,0,0,87.52878787878899,114.67999999999792
460,33,6,25,0,0,87.478787878789,114.59999999999792
461,33,6,25,0,0,87.428787878789,114.51999999999792
462,33,6,25,0,0,87.37878787878901,114.4399999999979
463,33,6,25,0,0,87.328787878789,114.3599999999979
464,33,6,25,0,0,87.278787878789,114.27999999999788
465,33,6,25,0,0,87.22878787878902,114.19999999999789
466,33,6,25,0,0,87.17878787878901,114.11999999999786
467,33,6,25,0,0,87.12878787878903,114.03999999999786
468,33,6,25,0,0,87.07878787878902,113.95999999999786
469,33,6,25,0,0,87.02878787878902,113.87999999999785
470,33,6,25,0,0,86.97878787878903,113.79999999999784
471,33,6,25,0,0,86.92878787878902,113.71999999999782
472,33,6,25,0,0,86.87878787878904,113.63999999999783
473,33,6,25,0,0,86.82878787878903,113.55999999999783
474,33,6,25,0,0,86.77878787878903,113.4799999999978
475,33,6,25,0,0,86.72878787878903,113.3999999999978
476,33,6,25,0,0,86.67878787878904,113.31999999999779
477,33,6,25,0,0,86.62878787878905,113.23999999999779
478,33,6,25,0,0,86.57878787878904,113.15999999999777
479,33,6,25,0,0,86.52878787878905,113.07999999999777
480,33,6,26,0,0,86.47878787878905,112.99999999999777
481,33,6,26,0,0,86.42878787878905,112.91999999999776
482,33,6,26,0,0,86.37878787878907,112.83999999999774
483,33,6,26,0,0,86.32878787878906,112.75999999999773
484,33,6,26,0,0,86.27878787878906,112.67999999999773
485,33,6,26,0,0,86.22878787878906,112.59999999999773
486,33,6,26,0,0,86.17878787878907,112.51999999999771
487,33,6,26,0,0,86.12878787878908,112.43999999999771
488,34,6,25,1,0,86.63529411764821,112.3599999999977
489,34,6,25,0,0,86.58529411764823,112.2799999999977
490,34,6,25,0,0,86.53529411764823,112.19999999999767
491,34,6,25,0,0,86.48529411764824,112.11999999999767
492,34,6,25,0,0,86.43529411764823,112.03999999999768
493,34,6,25,0,0,86.38529411764823,111.95999999999766
494,34,6,25,0,0,86.33529411764823,111.87999999999765
495,34,6,25,0,0,86.28529411764825,111.79999999999764
496,34,6,25,0,0,86.23529411764825,111.71999999999764
497,34,6,25,0,0,86.18529411764824,111.63999999999764
498,34,6,25,0,0,86.13529411764824,111.55999999999761
499,34,6,25,0,0,86.08529411764825,111.47999999999762
500,34,6,25,0,0,86.03529411764826,111.3999999999976
501,34,6,25,0,0,85.98529411764827,111.3199999999976
502,34,6,25,0,0,85.93529411764827,111.23999999999758
503,34,6,25,0,0,85.88529411764826,111.15999999999758
504,34,6,25,0,0,85.83529411764826,111.07999999999758
505,34,6,25,0,0,85.78529411764828,110.99999999999757
506,34,6,25,0,0,85.73529411764828,110.91999999999756
507,34,6,25,0,0,85.68529411764828,110.83999999999754
508,34,6,25,0,0,85.63529411764827,110.75999999999755
509,34,6,25,0,0,85.58529411764827,110.67999999999755
510,34,6,25,0,0,85.53529411764828,110.59999999999752
511,34,6,25,0,0,85.4852941176483,110.51999999999752
512,34,6,25,0,0,85.4352941176483,110.43999999999751
513,34,6,25,0,0,85.38529411764829,110.35999999999751
514,34,6,25,0,0,85.33529411764829,110.27999999999749
515,34,6,25,0,0,85.28529411764829,110.19999999999749
516,34,6,25,0,0,85.23529411764831,110.11999999999749
517,34,6,25,0,0,85.18529411764831,110.03999999999748
518,34,6,25,0,0,85.1352941176483,109.95999999999746
519,34,6,25,0,0,85.0852941176483,109.87999999999745
520,34,6,26,0,0,85.0352941176483,109.79999999999745
521,34,6,26,0,0,84.98529411764832,109.71999999999746
522,34,6,26,0,0,84.93529411764833,109.63999999999743
523,34,6,26,0,0,84.88529411764833,109.55999999999743
524,35,6,26,1,0,84.26857142857266,109.47999999999742
525,35,6,26,0,0,84.21857142857266,109.39999999999742
526,35,6,26,0,0,84.16857142857266,109.31999999999742
527,35,6,26,0,0,84.11857142857266,109.23999999999741
528,35,6,26,0,0,84.06857142857267,109.15999999999741
529,35,6,26,0,0,84.01857142857267,109.07999999999743
530,35,6,26,0,0,83.96857142857267,108.99999999999743
531,35,6,26,0,0,83.91857142857268,108.91999999999742
532,35,6,26,0,0,83.86857142857268,108.83999999999742
533,35,6,26,0,0,83.81857142857268,108.75999999999742
534,35,6,26,0,0,83.76857142857268,108.6799999999974
535,35,6,26,0,0,83.71857142857269,108.59999999999741
536,35,6,26,0,0,83.66857142857269,108.51999999999741
537,35,6,26,0,0,83.6185714285727,108.4399999999974
538,35,6,31,0,0,83.5685714285727,108.35999999999741
539,35,6,31,0,0,83.5185714285727,108.27999999999741
540,35,6,31,0,0,83.4685714285727,108.19999999999742
541,35,6,31,0,0,83.4185714285727,108.1199999999974
542,35,6,31,0,0,83.36857142857271,108.0399999999974
543,35,6,31,0,0,83.31857142857272,107.95999999999741
544,35,6,30,0,0,84.41142857142987,107.8799999999974
545,35,6,30,0,0,84.36142857142985,107.79999999999741
546,35,6,30,0,0,84.31142857142986,107.71999999999741
547,35,6,35,0,0,84.26142857142986,107.63999999999741
548,35,6,35,0,0,84.21142857142988,107.5599999999974
549,35,6,35,0,0,84.16142857142988,107.4799999999974
550,35,6,35,0,0,84.11142857142987,107.3999999999974
551,35,6,35,0,0,84.06142857142987,107.31999999999739
552,35,6,35,0,0,84.01142857142989,107.2399999999974
553,35,6,35,0,0,83.96142857142989,107.1599999999974
554,35,6,35,0,0,83.91142857142988,107.07999999999741
555,35,6,35,0,0,83.86142857142988,106.9999999999974
556,35,6,40,0,0,83.81142857142989,106.9199999999974
557,35,6,40,0,0,83.7614285714299,106.8399999999974
558,35,6,40,0,0,83.7114285714299,106.75999999999739
559,35,6,40,0,0,83.6614285714299,106.67999999999739
560,35,6,39,0,0,84.75428571428704,106.5999999999974
561,35,6,38,0,0,85.84714285714419,106.51999999999741
562,35,6,38,0,0,85.7971428571442,106.4399999999974
563,35,6,38,0,0,85.7471428571442,106.3599999999974
564,35,6,43,0,0,85.6971428571442,106.2799999999974
565,35,6,43,0,0,85.6471428571442,106.19999999999739
566,35,6,43,0,0,85.5971428571442,106.11999999999739
567,35,6,43,0,0,85.54714285714421,106.03999999999739
568,35,6,43,0,0,85.49714285714421,105.95999999999738
569,35,6,43,0,0,85.44714285714421,105.87999999999738
570,36,6,42,1,0,85.94166666666798,105.7999999999974
571,36,6,42,0,0,85.89166666666799,105.7199999999974
572,36,6,47,0,0,85.841666666668,105.63999999999739
573,36,6,47,0,0,85.791666666668,105.55999999999739
574,36,6,47,0,0,85.741666666668,105.47999999999739
575,36,6,47,0,0,85.69166666666801,105.39999999999738
576,36,6,47,0,0,85.641666666668,105.31999999999738
577,36,6,47,0,0,85.591666666668,105.2399999999974
578,36,6,47,0,0,85.54166666666801,105.1599999999974
579,36,6,47,0,0,85.49166666666801,105.07999999999738
580,36,6,52,0,0,85.44166666666803,104.99999999999739
581,36,6,52,0,0,85.39166666666802,104.91999999999739
582,36,6,51,0,0,86.45277777777913,104.83999999999737
583,36,6,51,0,0,86.40277777777914,104.75999999999738
584,36,6,51,0,0,86.35277777777914,104.67999999999738
585,36,6,51,0,0,86.30277777777914,104.59999999999737
586,36,6,51,0,0,86.25277777777914,104.51999999999738
587,36,6,51,0,0,86.20277777777915,104.43999999999738
588,36,6,56,0,0,86.15277777777915,104.35999999999738
589,36,6,56,0,0,86.10277777777915,104.27999999999737
590,36,6,56,0,0,86.05277777777916,104.19999999999737
591,36,6,56,0,0,86.00277777777916,104.11999999999738
592,36,6,55,0,0,87.06388888889028,104.03999999999736
593,36,6,54,0,0,88.12500000000139,103.95999999999738
594,36,6,54,0,0,88.07500000000138,103.87999999999738
595,36,6,54,0,0,88.0250000000014,103.79999999999738
596,36,6,59,0,0,87.9750000000014,103.71999999999737
597,36,6,59,0,0,87.92500000000139,103.63999999999737
598,36,6,59,0,0,87.8750000000014,103.55999999999737
599,36,6,59,0,0,87.82500000000141,103.47999999999736
600,36,6,59,0,0,87.7750000000014,103.39999999999736
601,36,6,59,0,0,87.72500000000142,103.31999999999736
602,36,6,59,0,0,87.6750000000014,103.23999999999738
603,36,6,59,0,0,87.62500000000142,103.15999999999737
604,36,6,59,0,0,87.57500000000142,103.07999999999737
605,36,6,63,0,0,88.63611111111253,102.99999999999737
606,36,6,62,0,0,89.69722222222364,102.91999999999736
607,36,6,62,0,0,89.64722222222366,102.83999999999736
608,36,6,61,0,0,90.70833333333476,102.75999999999736
609,36,6,61,0,0,90.65833333333477,102.67999999999738
610,36,6,61,0,0,90.60833333333477,102.59999999999737
611,36,6,61,0,0,90.55833333333477,102.51999999999737
612,36,6,61,0,0,90.50833333333478,102.43999999999737
613,36,6,66,0,0,90.45833333333478,102.35999999999736
614,36,6,66,0,0,90.40833333333478,102.27999999999736
615,36,6,66,0,0,90.35833333333478,102.19999999999736
616,36,6,66,0,0,90.30833333333479,102.11999999999735
617,36,6,66,0,0,90.25833333333479,102.03999999999735
618,36,6,66,0,0,90.20833333333479,101.95999999999736
619,36,6,66,0,0,90.1583333333348,101.87999999999737
620,36,6,66,0,0,90.1083333333348,101.79999999999735
621,36,6,66,0,0,90.0583333333348,101.71999999999736
622,36,6,66,0,0,90.0083333333348,101.63999999999736
623,36,6,66,0,0,89.9583333333348,101.55999999999734
624,36,6,66,0,0,89.90833333333481,101.47999999999735
625,35,6,65,0,0,91.60428571428719,113.066666666664
626,34,6,65,0,0,92.22647058823677,114.66666666666491
627,34,6,65,0,0,92.17647058823677,114.5866666666649
628,34,6,64,0,0,93.30294117647205,114.5066666666649
629,34,6,64,0,0,93.25294117647206,114.4266666666649
630,34,6,64,0,0,93.20294117647207,114.34666666666489
631,34,6,64,0,0,93.15294117647207,114.26666666666489
632,34,6,64,0,0,93.10294117647207,114.18666666666489
633,34,6,64,0,0,93.05294117647206,114.10666666666488
634,34,6,64,0,0,93.00294117647206,114.02666666666488
635,34,6,64,0,0,92.95294117647208,113.94666666666488
636,33,6,64,0,0,93.65151515151662,125.53333333333156
637,33,6,64,0,0,93.60151515151664,125.45333333333156
638,33,6,64,0,0,93.55151515151664,125.37333333333156
639,33,6,64,0,0,93.50151515151663,125.29333333333155
640,33,6,63,0,0,94.66363636363785,125.21333333333155
641,33,6,63,0,0,94.61363636363785,125.13333333333155
642,33,6,63,0,0,94.56363636363787,125.05333333333154
643,33,6,63,0,0,94.51363636363786,124.97333333333154
644,33,6,63,0,0,94.46363636363786,124.89333333333154
645,33,6,63,0,0,94.41363636363786,124.81333333333153
646,33,6,62,0,0,95.57575757575908,124.73333333333153
647,33,6,62,0,0,95.52575757575907,124.65333333333153
648,33,6,62,0,0,95.47575757575909,124.57333333333152
649,33,6,62,0,0,95.42575757575908,124.49333333333152
650,33,6,62,0,0,95.3757575757591,124.41333333333152
651,33,6,62,0,0,95.3257575757591,124.33333333333151
652,33,6,61,0,0,96.4878787878803,124.25333333333151
653,33,6,60,0,0,97.65000000000153,124.17333333333151
654,33,6,60,0,0,97.60000000000151,124.0933333333315
655,32,6,60,0,0,98.49687500000151,135.67999999999816
656,32,6,60,0,0,98.44687500000151,135.59999999999815
657,32,6,60,0,0,98.39687500000151,135.51999999999813
658,32,6,60,0,0,98.34687500000152,135.43999999999815
659,32,6,60,0,0,98.29687500000152,135.35999999999814
660,32,6,60,0,0,98.24687500000152,135.27999999999813
661,32,6,60,0,0,98.19687500000153,135.19999999999814
662,32,6,60,0,0,98.14687500000153,135.11999999999813
663,32,6,60,0,0,98.09687500000153,135.03999999999812
664,32,6,60,0,0,98.04687500000153,134.9599999999981
665,32,6,60,0,0,97.99687500000154,134.8799999999981
666,32,6,60,0,0,97.94687500000154,134.7999999999981
667,32,6,60,0,0,97.89687500000153,134.7199999999981
668,32,6,60,0,0,97.84687500000153,134.63999999999808
669,32,6,60,0,0,97.79687500000153,134.5599999999981
670,32,6,60,0,0,97.74687500000154,134.47999999999809
671,32,6,60,0,0,97.69687500000154,134.39999999999807
672,32,6,60,0,0,97.64687500000154,134.31999999999806
673,32,6,60,0,0,97.59687500000155,134.23999999999805
674,32,6,60,0,0,97.54687500000155,134.15999999999806
675,32,6,60,0,0,97.49687500000155,134.07999999999805
676,32,6,60,0,0,97.44687500000155,133.99999999999804
677,32,6,60,0,0,97.39687500000156,133.91999999999805
678,32,6,60,0,0,97.34687500000156,133.83999999999804
679,32,6,60,0,0,97.29687500000156,133.75999999999803
680,32,6,60,0,0,97.24687500000157,133.67999999999802
681,32,6,60,0,0,97.19687500000157,133.599999999998
682,32,6,59,0,0,98.39687500000157,133.51999999999802
683,32,6,59,0,0,98.34687500000157,133.439999999998
684,32,6,59,0,0,98.29687500000156,133.359999999998
685,32,6,59,0,0,98.24687500000157,133.279999999998
686,32,6,59,0,0,98.19687500000157,133.199999999998
687,32,6,59,0,0,98.14687500000157,133.119999999998
688,32,6,59,0,0,98.09687500000157,133.03999999999797
689,32,6,59,0,0,98.04687500000158,132.95999999999796
690,32,6,59,0,0,97.99687500000158,132.87999999999798
691,32,6,59,0,0,97.94687500000158,132.79999999999797
692,32,6,59,0,0,97.89687500000159,132.71999999999795
693,32,6,59,0,0,97.84687500000159,132.63999999999797
694,32,6,59,0,0,97.79687500000159,132.55999999999796
695,32,6,59,0,0,97.7468750000016,132.47999999999794
696,32,6,59,0,0,97.6968750000016,132.39999999999793
697,32,6,59,0,0,97.6468750000016,132.31999999999792
698,32,6,59,0,0,97.5968750000016,132.23999999999793
699,32,6,59,0,0,97.54687500000159,132.15999999999792
700,32,6,59,0,0,97.4968750000016,132.0799999999979
701,32,6,59,0,0,97.4468750000016,131.99999999999793
702,32,6,59,0,0,97.3968750000016,131.9199999999979
703,32,6,59,0,0,97.3468750000016,131.8399999999979
704,32,6,59,0,0,97.2968750000016,131.7599999999979
705,32,6,59,0,0,97.24687500000161,131.67999999999788
706,32,6,59,0,0,97.19687500000161,131.5999999999979
707,32,6,59,0,0,97.14687500000161,131.51999999999788
708,32,6,59,0,0,97.09687500000162,131.43999999999787
709,32,6,59,0,0,97.04687500000162,131.35999999999788
710,32,6,59,0,0,96.99687500000162,131.27999999999787
711,32,6,59,0,0,96.94687500000163,131.19999999999786
712,32,6,59,0,0,96.89687500000163,131.11999999999784
713,32,6,59,0,0,96.84687500000163,131.03999999999783
714,32,6,59,0,0,96.79687500000163,130.95999999999785
715,32,6,59,0,0,96.74687500000164,130.87999999999784
716,32,6,59,0,0,96.69687500000163,130.79999999999782
717,32,6,59,0,0,96.64687500000163,130.71999999999784
718,32,6,59,0,0,96.59687500000163,130.63999999999783
719,32,6,59,0,0,96.54687500000163,130.5599999999978
720,32,6,59,0,0,96.49687500000164,130.4799999999978
721,32,6,59,0,0,96.44687500000164,130.3999999999978
722,32,6,59,0,0,96.39687500000164,130.3199999999978
723,32,6,59,0,0,96.34687500000165,130.2399999999978
724,32,6,59,0,0,96.29687500000165,130.15999999999778
725,32,6,59,0,0,96.24687500000165,130.0799999999978
726,32,6,59,0,0,96.19687500000165,129.99999999999778
727,32,6,59,0,0,96.14687500000166,129.91999999999777
728,32,6,59,0,0,96.09687500000166,129.83999999999776
729,32,6,59,0,0,96.04687500000166,129.75999999999775
730,32,6,59,0,0,95.99687500000167,129.67999999999776
731,32,6,59,0,0,95.94687500000165,129.59999999999775
732,32,6,59,0,0,95.89687500000166,129.51999999999774
733,32,6,59,0,0,95.84687500000166,129.43999999999775
734,32,6,59,0,0,95.79687500000166,129.35999999999774
735,32,6,59,0,0,95.74687500000167,129.27999999999773
736,32,6,59,0,0,95.69687500000167,129.19999999999771
737,32,6,59,0,0,95.64687500000167,129.1199999999977
738,32,6,59,0,0,95.59687500000167,129.03999999999772
739,32,6,59,0,0,95.54687500000168,128.9599999999977
740,32,6,59,0,0,95.49687500000168,128.8799999999977
741,32,6,59,0,0,95.44687500000168,128.7999999999977
742,32,6,59,0,0,95.39687500000169,128.7199999999977
743,32,6,59,0,0,95.34687500000169,128.63999999999768
744,32,6,59,0,0,95.29687500000169,128.55999999999767
745,32,6,59,0,0,95.2468750000017,128.47999999999766
746,32,6,59,0,0,95.1968750000017,128.39999999999768
747,32,6,59,0,0,95.1468750000017,128.31999999999766
748,32,6,59,0,0,95.09687500000169,128.23999999999765
749,32,6,59,0,0,95.04687500000169,128.15999999999767
750,32,6,59,0,0,94.9968750000017,128.07999999999765
751,32,6,59,0,0,94.9468750000017,127.99999999999766
752,32,6,59,0,0,94.8968750000017,127.91999999999763
753,32,6,59,0,0,94.8468750000017,127.83999999999763
754,32,6,59,0,0,94.7968750000017,127.75999999999762
755,32,6,59,0,0,94.74687500000171,127.67999999999762
756,32,6,59,0,0,94.69687500000171,127.59999999999762
757,32,6,59,0,0,94.64687500000171,127.51999999999761
758,32,6,59,0,0,94.59687500000172,127.43999999999761
759,32,6,59,0,0,94.54687500000172,127.35999999999758
760,32,6,59,0,0,94.49687500000172,127.27999999999759
761,32,6,59,0,0,94.44687500000173,127.19999999999759
762,32,6,59,0,0,94.39687500000173,127.11999999999757
763,32,6,59,0,0,94.34687500000172,127.03999999999758
764,32,6,59,0,0,94.29687500000172,126.95999999999758
765,32,6,59,0,0,94.24687500000172,126.87999999999757
766,32,6,59,0,0,94.19687500000173,126.79999999999757
767,32,6,59,0,0,94.14687500000173,126.71999999999757
768,32,6,59,0,0,94.09687500000173,126.63999999999754
769,32,6,59,0,0,94.04687500000173,126.55999999999754
770,32,6,59,0,0,93.99687500000174,126.47999999999753
771,32,6,59,0,0,93.94687500000174,126.39999999999753
772,32,6,59,0,0,93.89687500000174,126.31999999999753
773,32,6,59,0,0,93.84687500000175,126.23999999999752
774,32,6,59,0,0,93.79687500000175,126.15999999999752
775,32,6,59,0,0,93.74687500000175,126.0799999999975
776,32,6,59,0,0,93.69687500000175,125.9999999999975
777,32,6,59,0,0,93.64687500000176,125.9199999999975
778,32,6,59,0,0,93.59687500000176,125.83999999999749
779,32,6,59,0,0,93.54687500000176,125.75999999999749
780,32,6,59,0,0,93.49687500000175,125.67999999999749
781,32,6,59,0,0,93.44687500000175,125.59999999999748
782,32,6,59,0,0,93.39687500000176,125.51999999999748
783,32,6,59,0,0,93.34687500000176,125.43999999999748
784,32,6,59,0,0,93.29687500000176,125.35999999999746
785,32,6,59,0,0,93.24687500000176,125.27999999999746
786,32,6,59,0,0,93.19687500000177,125.19999999999744
787,32,6,59,0,0,93.14687500000177,125.11999999999745
788,32,6,59,0,0,93.09687500000177,125.03999999999745
789,32,6,59,0,0,93.04687500000178,124.95999999999744
790,32,6,59,0,0,92.99687500000178,124.87999999999744
791,32,6,59,0,0,92.94687500000178,124.79999999999741
792,32,6,59,0,0,92.89687500000178,124.71999999999741
793,32,6,59,0,0,92.84687500000179,124.63999999999741
794,32,6,59,0,0,92.79687500000179,124.5599999999974
795,32,6,59,0,0,92.74687500000178,124.4799999999974
796,32,6,59,0,0,92.69687500000178,124.3999999999974
797,32,6,59,0,0,92.64687500000178,124.31999999999739
798,32,6,59,0,0,92.59687500000179,124.2399999999974
799,32,6,59,0,0,92.54687500000179,124.1599999999974
800,32,6,59,0,0,92.4968750000018,124.07999999999737
801,32,6,59,0,0,92.4468750000018,123.99999999999737
802,32,6,59,0,0,92.3968750000018,123.91999999999736
803,32,6,59,0,0,92.3468750000018,123.83999999999736
804,32,6,59,0,0,92.2968750000018,123.75999999999736
805,32,6,59,0,0,92.24687500000181,123.67999999999735
806,32,6,59,0,0,92.19687500000181,123.59999999999735
807,32,6,59,0,0,92.14687500000181,123.51999999999732
808,32,6,59,0,0,92.09687500000182,123.43999999999733
809,32,6,59,0,0,92.04687500000182,123.35999999999733
810,32,6,59,0,0,91.99687500000182,123.27999999999732
811,32,6,59,0,0,91.94687500000182,123.19999999999732
812,32,6,59,0,0,91.89687500000181,123.11999999999732
813,32,6,59,0,0,91.84687500000182,123.0399999999973
814,32,6,59,0,0,91.79687500000182,122.95999999999731
815,32,6,59,0,0,91.74687500000182,122.87999999999731
816,32,6,59,0,0,91.69687500000182,122.79999999999728
817,32,6,59,0,0,91.64687500000183,122.71999999999728
818,32,6,59,0,0,91.59687500000183,122.63999999999727
819,32,6,59,0,0,91.54687500000183,122.55999999999727
820,32,6,59,0,0,91.49687500000184,122.47999999999728
821,32,6,59,0,0,91.44687500000184,122.39999999999726
822,32,6,59,0,0,91.39687500000184,122.31999999999726
823,32,6,59,0,0,91.34687500000184,122.23999999999724
824,32,6,59,0,0,91.29687500000185,122.15999999999724
825,32,6,59,0,0,91.24687500000185,122.07999999999724
826,32,6,59,0,0,91.19687500000185,121.99999999999723
827,32,6,59,0,0,91.14687500000184,121.91999999999723
828,32,6,59,0,0,91.09687500000184,121.83999999999723
829,32,6,59,0,0,91.04687500000185,121.75999999999722
830,32,6,59,0,0,90.99687500000185,121.67999999999722
831,32,6,59,0,0,90.94687500000185,121.59999999999722
832,32,6,59,0,0,90.89687500000186,121.5199999999972
833,32,6,59,0,0,90.84687500000186,121.4399999999972
834,32,6,59,0,0,90.79687500000186,121.35999999999719
835,32,6,59,0,0,90.74687500000186,121.27999999999719
836,32,6,59,0,0,90.69687500000187,121.19999999999719
837,32,6,59,0,0,90.64687500000187,121.11999999999718
838,32,6,59,0,0,90.59687500000187,121.03999999999718
839,32,6,59,0,0,90.54687500000188,120.95999999999715
840,32,6,59,0,0,90.49687500000188,120.87999999999715
841,32,6,59,0,0,90.44687500000188,120.79999999999715
842,32,6,58,0,0,91.64687500000188,120.71999999999714
843,32,6,58,0,0,91.59687500000187,120.63999999999714
844,32,6,58,0,0,91.54687500000188,120.55999999999715
845,32,6,58,0,0,91.49687500000188,120.47999999999713
846,32,6,58,0,0,91.44687500000188,120.39999999999714
847,31,6,58,0,0,91.19516129032445,131.9866666666638
848,32,6,57,1,0,91.57812500000182,131.90666666666377
849,32,6,57,0,0,91.52812500000181,131.82666666666378
850,32,6,57,0,0,91.47812500000181,131.74666666666377
851,32,6,56,0,0,92.67812500000181,131.66666666666376
852,32,6,56,0,0,92.62812500000182,131.58666666666377
853,32,6,56,0,0,92.57812500000182,131.50666666666376
854,32,6,56,0,0,92.52812500000182,131.42666666666375
855,32,6,56,0,0,92.47812500000182,131.34666666666374
856,32,6,56,0,0,92.42812500000183,131.26666666666372
857,32,6,55,0,0,93.62812500000183,131.18666666666374
858,32,6,55,0,0,93.57812500000182,131.10666666666373
859,32,6,55,0,0,93.52812500000182,131.02666666666371
860,32,6,55,0,0,93.47812500000182,130.94666666666373
861,32,6,55,0,0,93.42812500000183,130.86666666666372
862,32,6,55,0,0,93.37812500000183,130.7866666666637
863,32,6,55,0,0,93.32812500000183,130.70666666666372
864,32,6,55,0,0,93.27812500000184,130.62666666666368
865,32,6,55,0,0,93.22812500000184,130.5466666666637
